ぜんご	前後	2785
ぜんしん	全身	3107
ぜんじつ	前日	3144
ぜんじゅつ	前述	4417
ぜんたい	全体	2131
ぜんたいぞう	全体像	4474
ぜんたいてき	全体的	3125
ぜんてい	前提	4126
ぜんねん	前年	3517
ぜんねんど	前年度	4175
ぜんはん	前半	3236
ぜんぱん	全般	3309
ぜんぱん	前半	4059
ぜんぱんに	全般に	3754
ぜんぶ	全部	2416
ぜんや	前夜	4391
ぜんりょく	全力	4277
そうかい	爽快	3862
そうき	早期	3219
そうきゅう	早急	4467
そうぎ	葬儀	4355
そうぎょう	創業	3958
そうぐう	遭遇	4367
そうげい	送迎	4467
そうこ	倉庫	4415
そうこう	走行	3851
そうご	相互	4338
そうごう	総合	3503
そうごうてき	総合的	4427
そうさ	操作	3345
そうさ	捜査	4293
そうさく	創作	4237
そうしゅつ	創出	4371
そうしょく	装飾	4238
そうしん	送信	3685
そうじ	掃除	3791
そうぜつ	壮絶	4264
そうぞう	想像	3636
そうぞう	創造	3962
そうぞく	相続	4037
そうだい	壮大	3695
そうだん	相談	2899
そうち	装置	3748
そうちゃく	装着	3834
そうちょう	早朝	3668
そうてい	想定	3889
そうとう	相当	3968
そうにゅう	挿入	4284
そうば	相場	4305
そうび	装備	3563
そうふ	送付	4276
そうりょう	送料	3981
そく	即	4057
そく	足	4195
そくしん	促進	3838
そくじつ	即日	3813
そくてい	測定	3777
そくど	速度	3873
そくめん	側面	4239
そざい	素材	3404
そしき	組織	3376
そしょう	訴訟	4449
そち	措置	3835
そっちょく	率直	3948
そつぎょう	卒業	3576
そと	外	4240
そのあいだ	その間	4021
そのあと	その後	2927
そのかん	その間	3781
そのご	その後	2436
そのとき	その時	2803
そのひ	その日	3224
そふと	ソフト	3955
そふとうぇあ	ソフトウェア	4109
そぼく	素朴	3863
そら	空	4307
そりゅーしょん	ソリューション	4309
そろ	ソロ	4333
そんがい	損害	3999
そんけい	尊敬	4440
そんざい	存在	2991
そんしつ	損失	4333
そんしょう	損傷	4283
そんちょう	尊重	4272
そーす	ソース	3911
ぞうか	増加	3574
ぞくせい	属性	3923
ぞっと	ゾッと	4299
ぞーん	ゾーン	4344
たいいく	体育	4106
たいおう	対応	2732
たいかい	大会	3423
たいかん	体感	4169
たいき	待機	4351
たいきゅう	耐久	3920
たいきゅうせい	耐久性	4340
たいくつ	退屈	4205
たいけい	体型	4480
たいけん	体験	3058
たいこう	対抗	4450
たいさく	対策	3091
たいざい	滞在	3972
たいして	大して	3957
たいしゃ	代謝	4418
たいしょ	対処	3827
たいしょう	対象	3258
たいしょく	退職	3931
たいじゅう	体重	4201
たいせい	体制	3804
たいせい	耐性	4437
たいせつ	大切	2186
たいせん	対戦	4044
たいせん	大戦	4490
たいそう	体操	4450
たいちょう	体調	4085
たいてい	大抵	3755
たいと	タイト	4194
たいとう	対等	4349
たいとる	タイトル	3810
たいど	態度	4099
たいはん	大半	3499
たいふう	台風	4452
たいぷ	タイプ	3309
たいへん	大変	2355
たいへんおせわ	大変お世話	4416
たいへんそう	大変そう	4457
たいほ	逮捕	4132
たいみんぐ	タイミング	3728
たいむ	タイム	3729
たいむりー	タイムリー	4243
たいめん	対面	4302
たいや	タイヤ	3894
たいよう	太陽	4123
たいら	平ら	4046
たいりつ	対立	4481
たいりょう	大量	2894
たいりょく	体力	4157
たいわ	対話	4216
たえず	絶えず	3864
たおる	タオル	4327
たかめ	高め	4413
たがいに	互いに	3284
たくさん	沢山	3013
たくさんあり	沢山あり	4266
たくさんで	たくさん出	4440
たくさんのほう	たくさんの方	4247
たくしー	タクシー	4304
たくみ	巧み	4295
たぐ	タグ	4076
たさい	多彩	3369
たしか	確か	2629
たしゃ	他社	4315
たしゃ	他者	4487
たすう	多数	2617
たすうあり	多数あり	4240
たすく	タスク	4250
たた	多々	3308
たたかい	戦い	4332
ただい	多大	3967
ただしく	正しく	3155
ただちに	直ちに	3487
たちば	立場	4064
たっせい	達成	3584
たっぷ	タップ	3859
たて	縦	4307
たてもの	建物	3727
たにん	他人	4028
たね	種	4477
たのしさ	楽しさ	4462
たのしみ	楽しみ	3975
たび	旅	3504
たふ	タフ	4331
たぶ	タブ	4378
たぶれっと	タブレット	4425
たぶん	多分	2696
たべもの	食べ物	4174
たぼう	多忙	4187
たまご	卵	4330
たましい	魂	4166
たよう	多様	2700
たようせい	多様性	4022
たれんと	タレント	4486
たんい	単位	4023
たんか	単価	4467
たんき	短期	4456
たんく	タンク	4318
たんご	単語	4251
たんさく	探索	4176
たんしゅく	短縮	4203
たんじかん	短時間	3364
たんじゅん	単純	3078
たんじょう	誕生	3581
たんたい	単体	4475
たんたんと	淡々と	3770
たんてい	探偵	4360
たんてき	端的	4306
たんとう	担当	3175
たんどく	単独	3387
たんに	単に	2851
たんのう	堪能	4231
たんぱつ	単発	4009
たんまつ	端末	4139
たーげっと	ターゲット	4074
たーん	ターン	3780
だいいち	第一	4300
だいえっと	ダイエット	4117
だいがく	大学	3317
だいがくいん	大学院	4443
だいがくせい	大学生	4438
だいきらい	大嫌い	4268
だいこう	代行	4225
だいさんしゃ	第三者	3814
だいじ	大事	2796
だいじょうぶ	大丈夫	2588
だいじん	大臣	4277
だいすき	大好き	2587
だいすきです	大好きです	3678
だいたい	大体	3234
だいたい	代替	4380
だいたん	大胆	3678
だいだい	代々	4205
だいとうりょう	大統領	4355
だいなし	台無し	4211
だいなみっく	ダイナミック	3827
だいにんき	大人気	3288
だいひょう	代表	3185
だいぶ	大分	4481
だいり	代理	4497
だいれくと	ダイレクト	3944
だうん	ダウン	3897
だうんろーど	ダウンロード	3546
だっしゅつ	脱出	4409
だつもう	脱毛	4334
だとう	妥当	3792
だぶる	ダブル	4140
だむ	ダム	4207
だめ	駄目	3758
だめ	ダメ	4254
だめーじ	ダメージ	3554
だれか	誰か	3435
だれしも	誰しも	4222
だんかい	段階	3691
だんし	男子	4151
だんじょ	男女	4258
だんす	ダンス	3935
だんせい	男性	3460
だんぜん	断然	3737
だんたい	団体	3737
だんだんと	段々と	4137
だんな	旦那	4297
ちいき	地域	3051
ちいさめ	小さめ	3814
ちぇっく	チェック	3182
ちぇーん	チェーン	4155
ちえん	遅延	4296
ちか	地下	4384
ちかく	近く	2363
ちかぢか	近々	4165
ちかてつ	地下鉄	4460
ちから	力	3730
ちからぶそく	力不足	4457
ちきゅう	地球	3982
ちく	地区	3944
ちくせき	蓄積	4273
ちくちく	チクチク	4401
ちけっと	チケット	3794
ちけん	知見	4408
ちしき	知識	3507
ちじょう	地上	4404
ちず	地図	3996
ちち	父	3877
ちちおや	父親	4188
ちっぷ	チップ	4416
ちてき	知的	4411
ちてん	地点	4445
ちほう	地方	3849
ちみつ	緻密	4063
ちゃ	茶	4414
ちゃくじつ	着実	3754
ちゃくちゃくと	着々と	4216
ちゃくよう	着用	3809
ちゃっと	チャット	4196
ちゃれんじ	チャレンジ	3830
ちゃんす	チャンス	2906
ちゃんねる	チャンネル	4055
ちゃーじ	チャージ	4397
ちゅう	中	4481
ちゅうい	注意	2988
ちゅういじこう	注意事項	4468
ちゅういてん	注意点	4434
ちゅうおう	中央	3773
ちゅうがく	中学	4117
ちゅうがくせい	中学生	4247
ちゅうがっこう	中学校	4174
ちゅうけい	中継	4471
ちゅうこ	中古	4326
ちゅうし	中止	3924
ちゅうしゃ	駐車	3986
ちゅうしゃ	注射	4482
ちゅうしゃじょう	駐車場	4037
ちゅうしゅつ	抽出	4224
ちゅうしょう	中小	4332
ちゅうしん	中心	3329
ちゅうじつ	忠実	3747
ちゅうじゅん	中旬	3543
ちゅうせん	抽選	4052
ちゅうだん	中断	4494
ちゅうとはんぱ	中途半端	3877
ちゅうばん	中盤	3662
ちゅうもく	注目	3347
ちゅうもん	注文	3329
ちょう	朝	2920
ちょう	町	4357
ちょうき	長期	3848
ちょうきかん	長期間	3567
ちょうきょり	長距離	3662
ちょうこく	彫刻	4500
ちょうさ	調査	3180
ちょうし	調子	4322
ちょうしゅう	徴収	4494
ちょうしょく	朝食	4080
ちょうじかん	長時間	3108
ちょうせい	調整	3220
ちょうせつ	調節	4251
ちょうせん	挑戦	3476
ちょうたつ	調達	4207
ちょうど	丁度	3640
ちょうり	調理	3893
ちょうわ	調和	4344
ちょくご	直後	3045
ちょくせつ	直接	2480
ちょくせつてき	直接的	3728
ちょくぜん	直前	4247
ちょくめん	直面	4376
ちょこ	チョコ	4381
ちょこれーと	チョコレート	4328
ちょさく	著作	3910
ちょしゃ	著者	4337
ちょっかん	直感	4348
ちょっけつ	直結	4365
ちょめい	著名	3756
ちら	チラ	4378
ちりょう	治療	3137
ちんたい	賃貸	4366
ちーず	チーズ	4179
ちーむ	チーム	3269
つあー	ツアー	3695
ついか	追加	3037
ついき	追記	4455
ついきゅう	追求	4118
ついさいきん	つい最近	4434
ついせき	追跡	4368
ついたち	1日	3411
ついたち	一日	4234
ついに	遂に	3620
ついーと	ツイート	4445
つうか	通過	4112
つうか	通貨	4387
つうがく	通学	4429
つうきん	通勤	4086
つうしん	通信	3583
つうじょう	通常	2357
つうち	通知	3570
つうはん	通販	4137
つうほう	通報	4407
つうわ	通話	4384
つかいかた	使い方	3836
つきごろ	月頃	4412
つぎ	次	2021
つぎつぎと	次々と	3218
つぎつぎに	次々に	3713
つぎに	次に	2687
つぎのきじ	次の記事	4395
つぎのてじゅん	次の手順	4467
つくりかた	作り方	4099
つごう	都合	4127
つち	土	4202
つづき	続き	4417
つとめて	努めて	3044
つねに	常に	2283
つぼ	ツボ	3831
つま	妻	3864
つむり	頭	4494
つめ	爪	4335
つよき	強気	4230
つよみ	強み	4006
つよめ	強め	3875
つり	釣り	4319
つるつる	ツルツル	4201
つーる	ツール	3690
てあて	手当	3957
てぃーしゃつ	Tシャツ	4328
てい	体	3868
ていあん	提案	3413
ていか	低下	3730
ていき	定期	2576
ていきてき	定期的	2885
ていきょう	提供	2766
ていぎ	定義	3759
ていけい	提携	4185
ていけつ	締結	4247
ていげん	低減	4451
ていこく	帝国	4498
ていし	停止	3623
ていしゅつ	提出	3632
ていじ	提示	3954
ていせい	訂正	4117
ていちゃく	定着	4241
ていど	程度	3942
ていねい	丁寧	2571
ていばん	定番	4110
ていれ	手入れ	4153
てがみ	手紙	4254
てがる	手軽	3128
てき	敵	3733
てきおう	適応	4207
てきかく	的確	3568
てきぎ	適宜	3695
てきごう	適合	4277
てきすと	テキスト	3995
てきせい	適正	3162
てきせつ	適切	2503
てきとう	適当	3257
てきど	適度	3486
てきよう	適用	3512
てくにかる	テクニカル	4156
てくにっく	テクニック	4404
てくのろじー	テクノロジー	4346
てごろ	手頃	3773
てじゅん	手順	3904
てすうりょう	手数料	4198
てすと	テスト	3508
てちょう	手帳	4435
てってい	徹底	3794
てっていてき	徹底的	3496
てつ	鉄	4279
てつがく	哲学	4284
てつづき	手続き	3630
てつづき	手続	4349
てつどう	鉄道	3990
てづくり	手作り	4195
てにす	テニス	4370
てはい	手配	4453
てま	手間	3080
てまえ	手前	4337
てもち	手持ち	4485
てもと	手元	4439
てら	寺	4301
てれび	テレビ	3607
てれび	TV	4203
てん	天	4357
てん	点	4449
てんいん	店員	4291
てんか	添加	4331
てんかい	展開	3215
てんかん	転換	4201
てんき	天気	4099
てんぐ	天狗	4227
てんけん	点検	4025
てんこう	天候	4493
てんさい	転載	4397
てんさい	天才	4476
てんしょく	転職	3510
てんしょん	テンション	4489
てんじ	展示	3509
てんじょう	天井	4295
てんすう	点数	4454
てんそう	転送	4342
てんちょう	店長	4390
てんとう	店頭	4214
てんとう	点灯	4358
てんない	店内	4152
てんねん	天然	4119
てんぷ	添付	4221
てんぷれーと	テンプレート	4412
てんぼう	展望	4032
てんぽ	店舗	3392
てーぶる	テーブル	3956
てーぷ	テープ	4247
てーま	テーマ	3421
であい	出会い	4356
でぃすく	ディスク	4408
でぃすぷれい	ディスプレイ	4171
でいりー	デイリー	3905
できごと	出来事	4166
でざいなー	デザイナー	4426
でざいん	デザイン	2924
でじたる	デジタル	3802
ですく	デスク	4310
でっき	デッキ	4013
でばいす	デバイス	3904
でびゅー	デビュー	3827
でふぉると	デフォルト	4379
でぶ	デブ	4187
でべろっぱー	デベロッパー	4392
でめりっと	デメリット	4127
でりけーと	デリケート	4117
でんき	電気	3751
でんげん	電源	3875
でんし	電子	3712
でんしゃ	電車	3993
でんせつ	伝説	4095
でんち	電池	4248
でんとう	伝統	3867
でんどう	電動	4466
でんりょく	電力	4153
でんわ	電話	3146
でんわばんごう	電話番号	4356
でーた	データ	2953
でーたべーす	データベース	4279
でーと	デート	4206
とい	問	4482
といあわせ	問い合わせ	4151
といれ	トイレ	3901
とう	等	4388
とういつ	統一	4086
とういん	当院	4218
とうがい	当該	3432
とうき	登記	4317
とうき	冬期	4412
とうけい	統計	4096
とうこう	投稿	3065
とうこう	登校	4407
とうごう	統合	3948
とうさい	搭載	3727
とうし	投資	3355
とうしゃ	当社	3284
とうしゅ	投手	4440
とうしょ	当初	2977
とうじ	当時	2364
とうじつ	当日	2591
とうじょう	登場	3093
とうせん	当選	4125
とうたつ	到達	4227
とうちゃく	到着	3654
とうてい	到底	3917
とうてん	当店	3973
とうとう	等々	4150
とうとつ	唐突	4281
とうにゅう	投入	4260
とうひょう	投票	3822
とうぶん	当分	4247
とうめい	透明	2999
とうめいかん	透明感	3994
とうめいせい	透明性	4292
とうめん	当面	4022
とうよ	投与	4089
とうろく	登録	2986
とおか	10日	4243
とおく	遠く	3415
とおり	通り	3807
ときおり	時折	3899
ときとして	時として	4369
ときどき	時々	2943
ときに	時に	3221
ときには	時には	3348
とく	得	3347
とくい	得意	2891
とくい	特異	4106
とくしゅ	特殊	2840
とくしゅう	特集	4144
とくせい	特性	3899
とくだん	特段	4364
とくちょう	特徴	3228
とくてい	特定	3264
とくてん	特典	3833
とくてん	得点	4244
とくに	特に	1619
とくべつ	特別	2336
とくべつかん	特別感	4484
とくめい	匿名	4495
とくゆう	特有	4419
とけい	時計	4331
とこ	床	4405
とざん	登山	4081
とし	都市	3738
としあけ	年明け	4156
としょかん	図書館	4257
とそう	塗装	3723
とち	土地	3913
とちゅう	途中	2599
とっか	特化	4002
とっきょ	特許	4358
とっぱ	突破	4128
とっぷ	トップ	3716
とつじょとして	突如として	4427
とつにゅう	突入	4422
とどうふけん	都道府県	4284
とない	都内	4454
となり	隣	4134
とびら	扉	4268
とほ	徒歩	3557
とまと	トマト	4325
ともだち	友達	3712
ともに	共に	2238
とらっく	トラック	4162
とらぶる	トラブル	3809
とらんぷ	トランプ	4294
とり	鳥	4175
とりあえず	取り敢えず	4182
とりあつかい	取り扱い	4123
とりあつかい	取扱	4266
とりあつかい	取扱い	4406
とりくみ	取り組み	4138
とりしまりやく	取締役	4150
とりつけ	取り付け	4420
とりつけ	取付	4425
とりひき	取引	3427
とれんど	トレンド	4190
とれーにんぐ	トレーニング	3769
とろ	トロ	4351
とわ	永遠	4039
とんねる	トンネル	4487
とーく	トーク	3947
どあ	ドア	3978
どうい	同意	3642
どういつ	同一	3546
どうが	動画	3208
どうき	同期	3261
どうぐ	道具	4165
どうげつ	同月	4332
どうこう	動向	4386
どうさ	動作	3609
どうし	同士	3957
どうしゃ	同社	4222
どうじ	同時	4315
どうじつ	同日	3701
どうじに	同時に	2290
どうちゅう	道中	3808
どうてき	動的	3938
どうとう	同等	4118
どうにゅう	導入	3313
どうねん	同年	3634
どうぶつ	動物	3692
どうよう	同様	2607
どうりょう	同僚	4490
どうろ	道路	3825
どきっと	ドキッと	4389
どきどき	ドキドキ	4338
どきゅめんと	ドキュメント	4403
どく	毒	4487
どくしゃ	読者	4148
どくしょ	読書	4237
どくじ	独自	2736
どくとく	独特	3136
どくりつ	独立	3885
どけい	時計	4433
どにち	土日	4492
どにちしゅく	土日祝	3870
どめいん	ドメイン	4454
どよう	土曜	3695
どようび	土曜日	3353
どらいばー	ドライバー	4117
どらいぶ	ドライブ	3881
どらごん	ドラゴン	4329
どらま	ドラマ	3598
どらまちっく	ドラマチック	4406
どりょく	努力	3673
どりんく	ドリンク	4317
どれす	ドレス	4405
どろっぷ	ドロップ	4170
どろどろ	ドロドロ	4446
ないす	ナイス	3980
ないそう	内装	4194
ないぞう	内蔵	4460
ないてい	内定	4329
ないぶ	内部	3898
ないよう	内容	2901
なお	尚	4437
なおさら	尚更	4240
なか	中	4159
なか	仲	4464
なかでも	中でも	3333
なかなか	中々	3378
なかには	中には	3273
なかば	半ば	3608
なかま	仲間	3698
なかみ	中身	4176
なかよく	仲良く	3105
ながさ	長さ	4040
ながなが	長々	3986
ながねん	長年	3103
ながめ	長め	4351
ながらく	長らく	3788
ながれ	流れ	3902
なごやか	和やか	4330
なぜか	何故か	3360
なぞ	謎	4031
なちゅらる	ナチュラル	4498
なっとく	納得	3828
なつ	夏	3579
なつやすみ	夏休み	3293
ななし	名無し	3292
ななつ	7つ	3744
ななつ	七つ	4379
なにかしら	何かしら	3755
なにかと	何かと	3554
なにしろ	何しろ	4302
なにとぞ	何卒	3163
なにひとつ	何一つ	4161
なにもかも	何もかも	4075
なにやら	何やら	3892
なべ	鍋	4202
なべて	並べて	4458
なま	生	4141
なまえ	名前	3294
なみ	波	4329
なみだ	涙	4109
なめらか	滑らか	3567
なやみ	悩み	4196
なり	形	4001
なんいど	難易度	4179
なんかい	何回	3479
なんかい	難解	4330
なんだか	何だか	3657
なんで	何で	3272
なんと	何と	3636
なんとか	何とか	2977
なんとなく	何となく	3482
なんとも	何とも	3541
なんど	何度	4480
なんなく	難なく	4257
なんねん	何年	3375
なんばー	ナンバー	4228
なんら	何ら	4027
にがつ	2月	2726
にがつ	二月	3226
にがて	苦手	2840
にぎやか	賑やか	3934
にく	肉	3930
にくあつ	肉厚	4265
にし	西	4225
にち	日	4351
にちじ	日時	4420
にちじょう	日常	2471
にちじょうてき	日常的	3565
にちよう	日曜	3536
にちようび	日曜日	3304
にっき	日記	4257
にってい	日程	4225
にどと	二度と	3343
にほんご	日本語	3793
にほんじん	日本人	3843
にもつ	荷物	4095
にゅういん	入院	4106
にゅうか	入荷	4023
にゅうかい	入会	4318
にゅうがく	入学	3953
にゅうきょ	入居	4283
にゅうきん	入金	4348
にゅうさつ	入札	4404
にゅうし	入試	4118
にゅうしゃ	入社	3707
にゅうしゅ	入手	3573
にゅうじょう	入場	3894
にゅうよく	入浴	4373
にゅうりょく	入力	3235
にゅー	ニュー	3420
にゅー	NEW	4317
にゅー	New	4451
にゅーす	ニュース	3891
にわ	庭	4286
にん	人	2828
にんい	任意	4309
にんき	人気	2187
にんぎょう	人形	4499
にんげん	人間	3245
にんしき	認識	3588
にんしょう	認証	3855
にんしん	妊娠	3921
にんずう	人数	4009
にんち	認知	3862
にんてい	認定	3690
にんむ	任務	4500
にーず	ニーズ	3946
ぬし	主	4119
ねがてぃぶ	ネガティブ	3562
ねこ	猫	3678
ねじ	ネジ	4458
ねた	ネタ	3880
ねだん	値段	3920
ねっしん	熱心	3650
ねっと	ネット	3405
ねっとわーく	ネットワーク	3871
ねつ	熱	4057
ねんかん	年間	4067
ねんきん	年金	4140
ねんしゅう	年収	4137
ねんじゅう	年中	4049
ねんど	年度	4216
ねんねん	年々	3752
ねんまつ	年末	3360
ねんまつねんし	年末年始	4329
ねんりょう	燃料	4300
ねんれい	年齢	3656
のう	脳	3931
のうか	農家	4340
のうぎょう	農業	3924
のうこう	濃厚	3169
のうしゃ	納車	4499
のうぜい	納税	4265
のうど	濃度	4417
のうはう	ノウハウ	4369
のうみつ	濃密	4249
のうりょく	能力	3446
のこり	残り	4277
のち	後	4296
のちに	後に	2086
のちほど	後ほど	3959
のみもの	飲み物	4485
のりのり	ノリノリ	4486
のー	ノー	4491
のーと	ノート	3928
のーまる	ノーマル	3418
はあく	把握	3677
はい	ハイ	3083
はいき	廃棄	4114
はいけい	背景	3724
はいごう	配合	4192
はいし	廃止	4201
はいしゅつ	排出	4165
はいしん	配信	3278
はいじょ	排除	4418
はいすい	排水	4344
はいせん	配線	4239
はいそう	配送	3822
はいたつ	配達	4369
はいち	配置	3645
はいとう	配当	4499
はいふ	配布	3929
はいゆう	俳優	3858
はいりょ	配慮	3859
はいれつ	配列	4452
はうす	ハウス	4165
はかい	破壊	3823
はくぶつかん	博物館	4313
はくりょく	迫力	4476
はけん	派遣	3958
はこ	箱	4183
はし	橋	4455
はしら	柱	4441
はじめ	初め	3122
はじめ	始め	3708
はじめて	初めて	1909
はじめて	始めて	2608
はずかしながら	恥ずかしながら	4445
はずれ	外れ	4481
はそん	破損	4221
はたして	果たして	3248
はだ	肌	3641
はちがつ	8月	2690
はちがつ	八月	3190
はっき	発揮	3801
はっけん	発見	3533
はっこう	発行	3712
はっこう	発酵	4360
はっしょう	発症	4294
はっしん	発信	3652
はっせい	発生	3096
はっそう	発送	3482
はっそう	発想	4278
はったつ	発達	4011
はっちゅう	発注	4396
はってん	発展	3729
はっぴょう	発表	3171
はっぴー	ハッピー	4078
はつおん	発音	4309
はつげん	発言	3905
はつでん	発電	4174
はつどう	発動	3835
はつねつ	発熱	4491
はつばい	発売	3379
はつめい	発明	4392
はで	派手	3475
はな	花	3424
はな	鼻	4268
はなび	花火	4226
はなやか	華やか	3340
はは	母	3783
ははおや	母親	4098
はば	幅	3915
はや	早	4145
はやくから	早くから	3919
はら	腹	4485
はる	春	2652
はるか	遥か	4000
はるかに	遥かに	3827
はるさき	春先	4348
はんい	範囲	3350
はんえい	反映	3901
はんがく	半額	4355
はんきょう	反響	4477
はんけつ	判決	4493
はんざい	犯罪	4037
はんざつ	煩雑	4442
はんしゃ	反射	4263
はんしょく	繁殖	4461
はんせい	反省	4357
はんたい	反対	3912
はんだん	判断	3258
はんてい	判定	4036
はんとし	半年	3202
はんどる	ハンドル	4348
はんのう	反応	3502
はんばい	販売	2945
はんぱ	半端	4479
はんぶん	半分	2900
はんめい	判明	4204
はんめん	反面	4276
はんよう	汎用	4467
はーど	ハード	3477
ばいきゃく	売却	4055
ばいく	バイク	3939
ばいしょう	賠償	4408
ばいと	バイト	4092
ばいばい	売買	4308
ばか	馬鹿	3664
ばか	バカ	4018
ばくだい	莫大	4315
ばくはつ	爆発	4065
ばぐ	バグ	4454
ばしょ	場所	2996
ばす	バス	3556
ばたばた	バタバタ	4016
ばたー	バター	4494
ばっく	バック	3715
ばっくあっぷ	バックアップ	4216
ばっぐ	バッグ	3986
ばっさり	バッサリ	4416
ばってりー	バッテリー	4046
ばつぐん	抜群	3762
ばとる	バトル	3927
ばぶる	バブル	3796
ばめん	場面	3855
ばら	バラ	4333
ばらんす	バランス	3427
ばりえーしょん	バリエーション	4436
ばん	晩	4302
ばんぐみ	番組	3404
ばんごう	番号	3583
ばんぜん	万全	3796
ばんど	バンド	3800
ばんねん	晩年	4087
ばんばん	バンバン	4098
ばー	バー	4066
ばーじょん	バージョン	3970
ぱくぱく	パクパク	4464
ぱす	パス	3894
ぱすわーど	パスワード	4104
ぱそこん	パソコン	3693
ぱたーん	パターン	3870
ぱちんこ	パチンコ	4453
ぱっく	パック	3942
ぱっけーじ	パッケージ	3864
ぱねる	パネル	4046
ぱぱ	パパ	4379
ぱふぉーまんす	パフォーマンス	3743
ぱらぱら	パラパラ	4191
ぱわふる	パワフル	4142
ぱわー	パワー	3900
ぱん	パン	3765
ぱんつ	パンツ	4320
ぱんぱん	パンパン	4263
ぱーく	パーク	4396
ぱーつ	パーツ	3852
ぱーてぃ	パーティ	4176
ぱーてぃー	パーティー	4148
ぱーと	パート	4123
ぱーとなー	パートナー	4064
ぱーま	パーマ	4445
ひかえめ	控えめ	3615
ひかく	比較	3374
ひかくてき	比較的	2566
ひかり	光	3900
ひがい	被害	3911
ひがし	東	4312
ひきつずき	引き続き	4025
ひきつづき	引き続き	2874
ひこう	飛行	4270
ひこうき	飛行機	4350
ひこうしき	非公式	4294
ひごろ	日頃	3347
ひさしぶり	久しぶり	4157
ひさん	悲惨	4062
ひざ	膝	4370
ひじょう	非常	2246
ひそか	密か	4139
ひたい	額	4285
ひだり	左	3710
ひっけん	必見	4433
ひっさつ	必殺	4415
ひっし	必死	3290
ひっし	必至	4246
ひっしゃ	筆者	4303
ひっす	必須	2769
ひっすこうもく	必須項目	4237
ひっと	ヒット	3913
ひつよう	必要	1464
ひつようあり	必要あり	3969
ひつようしょるい	必要書類	4471
ひつようじこう	必要事項	3922
ひつようせい	必要性	4438
ひつようふかけつ	必要不可欠	4056
ひづけ	日付	4406
ひてい	否定	4016
ひと	人	2589
ひといちばい	人一倍	4372
ひとくち	一口	3953
ひとけ	人気	2936
ひとこと	一言	4265
ひとたち	人たち	3807
ひとたび	一度	3276
ひとつ	一つ	2130
ひとつ	1つ	2427
ひとつつ	1つつ	3847
ひととおり	一通り	3894
ひととき	一時	3552
ひとばん	一晩	4057
ひとびと	人々	3611
ひとめ	一目	4363
ひとり	一人	3453
ひとりひとり	一人ひとり	4441
ひなん	避難	4111
ひにく	皮肉	4006
ひにひに	日に日に	4204
ひはん	批判	4033
ひはんてき	批判的	4346
ひび	日々	2507
ひびのせいかつ	日々の生活	4282
ひふ	皮膚	4195
ひま	暇	4211
ひまな	暇な	4407
ひみつ	秘密	4110
ひめ	姫	4424
ひょう	票	3760
ひょうか	評価	2917
ひょうき	表記	3905
ひょうげん	表現	3207
ひょうしょう	表彰	4330
ひょうじ	表示	2785
ひょうじゅん	標準	2861
ひょうじゅんてき	標準的	4107
ひょうじょう	表情	3949
ひょうばん	評判	3938
ひょうめん	表面	3910
ひよう	費用	3604
ひりつ	比率	4479
ひる	昼	3298
ひるすぎ	昼過ぎ	4467
ひるま	昼間	3566
ひろう	披露	3958
ひろう	疲労	4293
ひろば	広場	4290
ひんしつ	品質	3611
ひんしゅ	品種	4341
ひんと	ヒント	3981
ひんど	頻度	4167
ひんぱん	頻繁	3258
ひーろー	ヒーロー	4420
びさい	微細	4139
びじねす	ビジネス	3394
びじゅある	ビジュアル	3459
びじゅつ	美術	4325
びじゅつかん	美術館	4250
びじょん	ビジョン	4436
びじん	美人	4379
びたみん	ビタミン	4383
びっくり	ビックリ	4473
びっと	ビット	4465
びでお	ビデオ	3994
びみ	美味	4144
びみょう	微妙	3240
びょういん	病院	3558
びょうき	病気	3723
びょうしゃ	描写	4175
びょうどう	平等	3807
びよう	美容	3661
びる	ビル	4108
びんかん	敏感	3543
びんぼう	貧乏	4125
びーる	ビール	4184
ぴあの	ピアノ	3960
ぴかぴか	ピカピカ	4063
ぴっくあっぷ	ピックアップ	4303
ぴゅあ	ピュア	4206
ぴりから	ピリ辛	4358
ぴん	ピン	4485
ぴんく	ピンク	3142
ぴんと	ピンと	3984
ぴーあーる	PR	4135
ぴーく	ピーク	3535
ぴーす	ピース	4453
ふぁいる	ファイル	3253
ふぁっしょん	ファッション	4046
ふぁみりー	ファミリー	4479
ふぁん	ファン	3418
ふあん	不安	2440
ふあんてい	不安定	3418
ふぃぎゅあ	フィギュア	4478
ふぃっと	フィット	4199
ふぃるたー	フィルター	4167
ふぃるむ	フィルム	4367
ふぃーどばっく	フィードバック	4295
ふぃーるど	フィールド	4112
ふうけい	風景	4063
ふうふ	夫婦	4238
ふうみ	風味	3989
ふぉと	フォト	4436
ふぉろー	フォロー	3804
ふぉーまっと	フォーマット	4457
ふぉーまる	フォーマル	4066
ふぉーむ	フォーム	3847
ふおん	不穏	4428
ふか	負荷	4240
ふかい	不快	3426
ふかいかん	不快感	4231
ふかけつ	不可欠	3218
ふかのう	不可能	3299
ふかんぜん	不完全	4172
ふきそく	不規則	4357
ふきゅう	普及	4036
ふきん	付近	4091
ふく	服	4066
ふくぎょう	副業	4255
ふくげん	復元	4401
ふくごう	複合	4337
ふくざつ	複雑	2883
ふくし	福祉	3871
ふくすう	複数	2368
ふくそう	服装	4157
ふくよう	服用	4443
